wrapper  | --> Wrapper Started as Console
jvm 1    | 2018-03-05 10:41:10,998+0530 INFO  [jetty-main-1]  org.sonatype.nexus.proxy.registry.DefaultRepositoryRegistry - Added repository "Public Repositories" [id=public][contentClass=Maven2][mainFacet=org.sonatype.nexus.proxy.repository.GroupRepository]
jvm 1    | 2018-03-05 10:41:10,998+0530 INFO  [jetty-main-1]  org.sonatype.scheduling.DefaultScheduler - Initializing Scheduler...
jvm 1    | 2018-03-05 10:41:10,998+0530 INFO  [jetty-main-1]  org.sonatype.nexus.scheduling.internal.DefaultTaskConfigManager - 0 task(s) to load.
jvm 1    | 2018-03-05 10:41:10,998+0530 INFO  [jetty-main-1]  org.sonatype.nexus.NxApplication - Nexus Work Directory : /home/gamut/softwares/sonatype-work/nexus
jvm 1    | 2018-03-05 10:41:10,998+0530 INFO  [jetty-main-1]  org.sonatype.nexus.NxApplication - Started Nexus Repository Manager OSS 2.14.7-01
jvm 1    | 2018-03-05 10:41:11,955+0530 INFO  [pxpool-1-thread-1] *TASK org.sonatype.nexus.index.tasks.UpdateIndexTask - Scheduled task (UpdateIndexTask) started :: Updating repository index "Public Repositories" from path null and below.
jvm 1    | 2018-03-05 10:41:13,824+0530 INFO  [pxpool-1-thread-1] *TASK org.sonatype.nexus.index.NexusScanningListener - Scanning of repositoryID="releases" started.
jvm 1    | 2018-03-05 10:41:19,959+0530 INFO  [pxpool-1-thread-1] *TASK org.sonatype.nexus.index.NexusScanningListener - Scanning of repositoryID="releases" finished: scanned=0, added=0, updated=0, removed=0, scanningDuration=0:00:04.833
jvm 1    | 2018-03-05 10:41:20,513+0530 INFO  [pxpool-1-thread-1] *TASK org.sonatype.nexus.index.DefaultIndexerManager - Publishing index for repository releases
jvm 1    | [INFO] Unable to read properties file, will force index regeneration
jvm 1    | 2018-03-05 10:41:22,412+0530 INFO  [pxpool-1-thread-1] *TASK org.sonatype.nexus.index.NexusScanningListener - Scanning of repositoryID="snapshots" started.
jvm 1    | 2018-03-05 10:41:27,247+0530 INFO  [pxpool-1-thread-1] *TASK org.sonatype.nexus.index.NexusScanningListener - Scanning of repositoryID="snapshots" finished: scanned=0, added=0, updated=0, removed=0, scanningDuration=0:00:04.835
jvm 1    | 2018-03-05 10:41:27,247+0530 INFO  [pxpool-1-thread-1] *TASK org.sonatype.nexus.index.DefaultIndexerManager - Publishing index for repository snapshots
jvm 1    | [INFO] Unable to read properties file, will force index regeneration
jvm 1    | 2018-03-05 10:41:27,266+0530 INFO  [pxpool-1-thread-1] *TASK org.sonatype.nexus.index.NexusScanningListener - Scanning of repositoryID="thirdparty" started.
jvm 1    | 2018-03-05 10:41:31,487+0530 INFO  [pxpool-1-thread-1] *TASK org.sonatype.nexus.index.NexusScanningListener - Scanning of repositoryID="thirdparty" finished: scanned=0, added=0, updated=0, removed=0, scanningDuration=0:00:04.221
jvm 1    | 2018-03-05 10:41:31,488+0530 INFO  [pxpool-1-thread-1] *TASK org.sonatype.nexus.index.DefaultIndexerManager - Publishing index for repository thirdparty
jvm 1    | [INFO] Unable to read properties file, will force index regeneration
jvm 1    | 2018-03-05 10:41:31,502+0530 INFO  [pxpool-1-thread-1] *TASK org.sonatype.nexus.index.NexusScanningListener - Scanning of repositoryID="central" started.
jvm 1    | 2018-03-05 10:41:36,281+0530 INFO  [pxpool-1-thread-1] *TASK org.sonatype.nexus.index.NexusScanningListener - Scanning of repositoryID="central" finished: scanned=0, added=0, updated=0, removed=0, scanningDuration=0:00:04.778
jvm 1    | 2018-03-05 10:41:36,282+0530 INFO  [pxpool-1-thread-1] *TASK org.sonatype.nexus.index.DefaultIndexerManager - Publishing index for repository central
jvm 1    | [INFO] Unable to read properties file, will force index regeneration
jvm 1    | 2018-03-05 10:41:36,355+0530 INFO  [pxpool-1-thread-1] *TASK org.sonatype.nexus.index.DefaultIndexerManager - Publishing index for repository public
jvm 1    | [INFO] Unable to read properties file, will force index regeneration
jvm 1    | 2018-03-05 10:41:36,797+0530 INFO  [pxpool-1-thread-1] *TASK org.sonatype.nexus.index.tasks.UpdateIndexTask - Scheduled task (UpdateIndexTask) finished :: Updating repository index "Public Repositories" from path null and below. (started 2018-03-05T10:41:11+05:30, runtime 0:00:24.840)
jvm 1    | 2018-03-05 10:41:39,259+0530 INFO  [pxpool-1-thread-1] *TASK org.sonatype.nexus.configuration.application.DefaultNexusConfiguration - Applying Nexus Configuration due to changes in [Scheduled Tasks] made by *TASK...
jvm 1    | 2018-03-05 10:41:43,427+0530 INFO  [ar-4-thread-3] *TASK org.sonatype.nexus.proxy.storage.remote.httpclient.HttpClientRemoteStorage - Initializing remote transport for proxy repository "Apache Snapshots" [id=apache-snapshots]...
jvm 1    | 2018-03-05 10:41:43,439+0530 INFO  [ar-4-thread-2] *TASK org.sonatype.nexus.proxy.storage.remote.httpclient.HttpClientRemoteStorage - Initializing remote transport for proxy repository "Central" [id=central]...
jvm 1    | 2018-03-05 10:41:51,539+0530 INFO  [jetty-main-1]  com.sonatype.nexus.plugins.nuget.odata.NugetODataGalleryMigrator - Starting Nuget DB migration.
jvm 1    | 2018-03-05 10:41:51,542+0530 INFO  [jetty-main-1]  com.sonatype.nexus.plugins.nuget.odata.NugetODataGalleryMigrator - Completed Nuget DB migration.
jvm 1    | 2018-03-05 10:41:53,479+0530 INFO  [jetty-main-1]  org.sonatype.nexus.webapp.WebappBootstrap - Initialized
jvm 1    | 2018-03-05 10:41:55,741+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule - Resources:
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/analytics/events
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/analytics/settings
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/atlas/security-diagnostic
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/atlas/support-zip
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/atlas/system-information
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/capabilities
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/capabilities/stores
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/capabilities/types
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/healthcheck/gaDetails
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/healthcheck/gavDetails
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/healthcheck/healthCheckEula
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/healthcheck/healthCheckInfo
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/healthcheck/healthCheckStatus
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/healthcheck/healthCheckSummary/{repositoryId}/{path:.*}
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/logging/log
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/logging/loggers
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/migrationagent/configuration
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/migrationagent/repository
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/migrationagent/repository-changelog
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/migrationagent/repository-content
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/migrationagent/repository-migration
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/migrationagent/status
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/wonderland/authenticate
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/wonderland/download
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   /service/siesta/wonderland/settings
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule - Components:
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   org.sonatype.nexus.plugins.capabilities.internal.rest.CapabilityNotFoundExceptionMapper
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   org.sonatype.nexus.plugins.siesta.AuthorizationExceptionMapper
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   org.sonatype.nexus.plugins.siesta.ErrorStatusRuntimeExceptionMapper
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   org.sonatype.nexus.plugins.siesta.InvalidConfigurationExceptionMapper
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   org.sonatype.nexus.plugins.siesta.NoSuchRepositoryExceptionMapper
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   org.sonatype.sisu.siesta.jackson.JacksonProvider
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   org.sonatype.sisu.siesta.server.internal.mappers.BadRequestExceptionMapper
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   org.sonatype.sisu.siesta.server.internal.mappers.ConstraintViolationExceptionMapper
jvm 1    | 2018-03-05 10:41:55,742+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   org.sonatype.sisu.siesta.server.internal.mappers.InvalidObjectExceptionMapper
jvm 1    | 2018-03-05 10:41:55,743+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   org.sonatype.sisu.siesta.server.internal.mappers.ObjectNotFoundExceptionMapper
jvm 1    | 2018-03-05 10:41:55,743+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   org.sonatype.sisu.siesta.server.internal.mappers.ThrowableExceptionMapper
jvm 1    | 2018-03-05 10:41:55,743+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   org.sonatype.sisu.siesta.server.internal.mappers.ValidationErrorsExceptionMapper
jvm 1    | 2018-03-05 10:41:55,743+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   org.sonatype.sisu.siesta.server.internal.mappers.WebApplicationExceptionMapper
jvm 1    | 2018-03-05 10:41:55,743+0530 INFO  [jetty-main-1]  org.sonatype.nexus.plugins.siesta.SiestaModule -   org.sonatype.sisu.siesta.server.internal.mappers.WebApplicationMessageExceptionMapper
jvm 1    | 2018-03-05 10:42:05,493+0530 INFO  [jetty-main-1]  org.sonatype.nexus.rest.NexusApplication_UriMatching - Strict URI matching: true
jvm 1    | 2018-03-05 10:42:07,873+0530 INFO  [jetty-main-1]  org.sonatype.nexus.configuration.ModelUtils - Loading model /home/gamut/softwares/sonatype-work/nexus/conf/ldap.xml
jvm 1    | 2018-03-05 10:42:08,312+0530 INFO  [jetty-main-1]  org.sonatype.nexus.configuration.ModelUtils - Loading model /home/gamut/softwares/sonatype-work/nexus/conf/lvo-plugin.xml
jvm 1    | 2018-03-05 10:42:20,905+0530 INFO  [jetty-main-1]  org.sonatype.nexus.webresources.internal.WebResourceServiceImpl - Discovered 1971 resources
jvm 1    | 2018-03-05 10:42:20,906+0530 INFO  [jetty-main-1]  org.sonatype.nexus.webresources.internal.WebResourceServlet - Max-age: 30 days (2592000 seconds)
jvm 1    | 2018-03-05 10:42:22,311+0530 INFO  [jetty-main-1]  org.sonatype.nexus.bootstrap.jetty.InstrumentedSelectChannelConnector - Metrics enabled
jvm 1    | 2018-03-05 10:42:24,068+0530 INFO  [jetty-main-1]  org.eclipse.jetty.server.AbstractConnector - Started InstrumentedSelectChannelConnector@0.0.0.0:8081
jvm 1    | 2018-03-05 10:42:24,068+0530 INFO  [jetty-main-1]  org.sonatype.nexus.bootstrap.jetty.JettyServer - Running
jvm 1    | 2018-03-05 10:42:24,068+0530 INFO  [WrapperListener_start_runner]  org.sonatype.nexus.bootstrap.jetty.JettyServer - Started
jvm 1    | 2018-03-05 10:44:44,749+0530 INFO  [qtp1413249846-53]  org.apache.shiro.nexus5727.FixedDefaultWebSessionManager - Global session timeout: 1800000 ms
jvm 1    | 2018-03-05 10:44:45,041+0530 INFO  [qtp1413249846-53]  org.apache.shiro.session.mgt.AbstractValidatingSessionManager - Enabling session validation scheduler...
jvm 1    | 2018-03-05 10:44:46,504+0530 INFO  [qtp1413249846-53] *UNKNOWN org.sonatype.nexus.velocity.VelocityEngineProvider - Creating Nexus VelocityEngine
jvm 1    | 2018-03-05 10:45:07,411+0530 INFO  [qtp1413249846-54] *UNKNOWN /nexus - nexus: [Noelios Restlet Engine] - Attaching application: org.sonatype.nexus.rest.NexusApplication@3b4ef9c2 to URI: /nexus/service/local
jvm 1    | 2018-03-05 10:45:07,447+0530 INFO  [qtp1413249846-56] *UNKNOWN org.sonatype.security.model.source.FileModelConfigurationSource - Loading security configuration from: /home/gamut/softwares/nexus-2.14.7-01/../sonatype-work/nexus/conf/security.xml
jvm 1    | 2018-03-05 10:54:58,173+0530 INFO  [qtp1413249846-51] *UNKNOWN org.apache.shiro.cache.ehcache.EhCacheManager - Using existing EHCache named [shiro-activeSessionCache]
jvm 1    | 2018-03-05 11:44:45,156+0530 INFO  [SessionValidationThread-1]  org.apache.shiro.session.mgt.AbstractValidatingSessionManager - Validating all active sessions...
jvm 1    | 2018-03-05 11:44:46,580+0530 INFO  [SessionValidationThread-1]  org.apache.shiro.session.mgt.AbstractValidatingSessionManager - Finished session validation.  No sessions were stopped.
jvm 1    | 2018-03-05 12:44:45,101+0530 INFO  [SessionValidationThread-1]  org.apache.shiro.session.mgt.AbstractValidatingSessionManager - Validating all active sessions...
jvm 1    | 2018-03-05 12:44:45,118+0530 INFO  [SessionValidationThread-1]  org.apache.shiro.session.mgt.AbstractValidatingSessionManager - Finished session validation.  No sessions were stopped.
jvm 1    | 2018-03-05 13:44:45,149+0530 INFO  [SessionValidationThread-1]  org.apache.shiro.session.mgt.AbstractValidatingSessionManager - Validating all active sessions...
jvm 1    | 2018-03-05 13:44:46,449+0530 INFO  [SessionValidationThread-1]  org.apache.shiro.session.mgt.AbstractValidatingSessionManager - Finished session validation.  [1] sessions were stopped.
wrapper  | TERM trapped.  Shutting down.
jvm 1    | 2018-03-05 14:20:02,638+0530 INFO  [WrapperListener_stop_runner]  org.sonatype.nexus.bootstrap.jsw.JswLauncher - Stopping with code: 0
jvm 1    | 2018-03-05 14:20:03,223+0530 INFO  [WrapperListener_stop_runner]  org.sonatype.nexus.bootstrap.jetty.JettyServer - Stopping
jvm 1    | 2018-03-05 14:20:03,240+0530 INFO  [WrapperListener_stop_runner]  org.sonatype.nexus.bootstrap.jetty.JettyServer - Stopping: org.eclipse.jetty.server.Server@72d478d9
jvm 1    | 2018-03-05 14:20:03,445+0530 INFO  [WrapperListener_stop_runner]  org.eclipse.jetty.server.Server - Graceful shutdown InstrumentedSelectChannelConnector@0.0.0.0:8081
jvm 1    | 2018-03-05 14:20:04,511+0530 INFO  [WrapperListener_stop_runner]  org.eclipse.jetty.server.Server - Graceful shutdown o.e.j.w.WebAppContext{/nexus,file:/home/gamut/softwares/nexus-2.14.7-01/nexus/},/home/gamut/softwares/nexus-2.14.7-01/nexus
jvm 1    | 2018-03-05 14:20:06,564+0530 INFO  [WrapperListener_stop_runner]  org.sonatype.nexus.webapp.WebappBootstrap - Destroying
jvm 1    | 2018-03-05 14:20:09,285+0530 INFO  [WrapperListener_stop_runner]  org.sonatype.nexus.NxApplication - Uptime: 3 hours, 41 minutes, 42 seconds and 480 milliseconds
jvm 1    | 2018-03-05 14:20:10,764+0530 INFO  [WrapperListener_stop_runner]  org.sonatype.scheduling.DefaultScheduler - Shutting down Scheduler...
jvm 1    | 2018-03-05 14:20:11,574+0530 INFO  [WrapperListener_stop_runner]  org.sonatype.nexus.apachehttpclient.Hc4ProviderImpl - Stopped
jvm 1    | 2018-03-05 14:20:27,027+0530 INFO  [WrapperListener_stop_runner]  org.sonatype.nexus.timeline.DefaultNexusTimeline - Stopping Nexus Timeline...
jvm 1    | 2018-03-05 14:20:27,445+0530 INFO  [WrapperListener_stop_runner]  org.sonatype.timeline.internal.DefaultTimeline - Stopped Timeline...
jvm 1    | 2018-03-05 14:20:27,505+0530 INFO  [WrapperListener_stop_runner]  org.sonatype.nexus.index.DefaultIndexerManager - Shutting down Nexus IndexerManager
jvm 1    | 2018-03-05 14:20:28,403+0530 INFO  [WrapperListener_stop_runner]  org.sonatype.nexus.events.EventSubscriberHost - Stopping
jvm 1    | 2018-03-05 14:20:28,822+0530 INFO  [WrapperListener_stop_runner]  org.apache.shiro.session.mgt.AbstractValidatingSessionManager - Disabled session validation scheduler.
jvm 1    | 2018-03-05 14:20:29,089+0530 INFO  [WrapperListener_stop_runner]  com.orientechnologies.orient.server.OServer - OrientDB Server is shutting down...
jvm 1    | 2018-03-05 14:20:29,179+0530 INFO  [WrapperListener_stop_runner]  com.orientechnologies.orient.server.OServer - Shutting down protocols
jvm 1    | 2018-03-05 14:20:29,250+0530 INFO  [WrapperListener_stop_runner]  com.orientechnologies.orient.server.plugin.OServerPluginManager - Shutting down plugins:
jvm 1    | 2018-03-05 14:20:29,254+0530 INFO  [WrapperListener_stop_runner]  com.orientechnologies.orient.server.plugin.OServerPluginManager - - jmx
jvm 1    | 2018-03-05 14:20:29,327+0530 INFO  [WrapperListener_stop_runner]  com.orientechnologies.orient.server.OServer - Shutting down databases:
jvm 1    | 2018-03-05 14:21:54,730+0530 INFO  [WrapperListener_stop_runner]  com.orientechnologies.orient.core.Orient - OrientDB Engine shutdown complete
